sample_id,morphology_v3,k5,k6,k7,k8,k9
edea0f781fce26,快速稳定型,2,1,6,1,6
ee0436bc620ada,稳定缓升型,3,4,6,3,9
ee1659aa064cfe,涨幅微弱型,5,2,7,2,1
ee26827952519e,涨幅微弱型,5,2,7,2,2
ee38a852f5c113,冲高回落型,5,2,7,2,2
ee3b2ddb9cc9bd,后期加速上升型,3,4,4,5,7
ee4cf475bf8beb,后期加速上升型,3,4,4,3,9
ee6d67da82b625,后期加速上升型,3,5,5,4,9
ee7f5a3926413d,涨幅微弱型,1,3,2,7,4
ee7ff5ba9dfad7,涨幅微弱型,5,2,7,2,1
ee962657ea853d,涨幅微弱型,5,4,4,5,2
eea6a98770e757,降压主导型,1,3,2,7,4
eec159d3ab33fb,快速稳定型,5,2,7,2,2
eed3c0dd3a2b6c,涨幅微弱型,5,2,7,2,1
eedaf153684a9f,涨幅微弱型,5,2,7,2,1
eede434a3d949c,涨幅微弱型,5,2,7,2,1
eef4b6adda0551,后期加速上升型,3,4,4,3,9
ef10e5b4247a1e,涨幅微弱型,5,2,7,2,2
ef1e851dadb317,稳定缓升型,2,6,6,1,6
ef2dd2dc00fc2e,稳定缓升型,4,1,3,6,5
ef5668972bbcb8,稳定缓升型,3,4,4,3,9
ef6c1fe273173a,先降后升型,3,4,4,5,7
ef9603bcf9a1e2,后期加速上升型,3,5,5,3,9
efa4c7130d0812,稳定缓升型,3,4,4,3,9
efc16ba1c04311,冲高回落型,1,3,2,2,2
efc248ca46e0c3,涨幅微弱型,5,2,7,2,2
f010eeb76e772f,降压主导型,1,3,2,7,4
f03762b6e9ac79,涨幅微弱型,5,2,7,2,1
f0438db9565082,渐进上升型,3,4,4,3,9
f04cc414d5f606,稳定缓升型,2,6,6,1,6
f06baa284d3ec3,涨幅微弱型,5,2,7,5,7
f0a2723c14a49e,渐进上升型,4,1,3,6,5
f0bbda337805bd,涨幅微弱型,5,2,7,2,1
f0cbfaae85aedb,稳定缓升型,2,6,6,1,6
f0e65a28fd3fb0,涨幅微弱型,5,2,7,2,1
f0e98f351d6a56,涨幅微弱型,5,2,7,2,1
f0eaf3b2ed485c,后期加速上升型,3,5,5,4,8
f0f3e6d7b58187,稳定缓升型,2,6,6,1,6
f10357c9de8e2c,稳定缓升型,3,4,4,3,9
f10cac58a0b3bd,涨幅微弱型,5,2,7,5,7
f10ee23ff03d1b,快速稳定型,2,6,6,1,6
f13dad48350e51,后期加速上升型,3,4,4,5,7
f16e8cfb48a023,渐进上升型,4,1,3,6,5
f1747a00005ebb,涨幅微弱型,5,2,7,2,1
f1a35d0ab6d9de,稳定缓升型,4,1,6,1,5
f1c1b2480e33b7,涨幅微弱型,5,2,7,2,1
f1ca3f4e762e9a,稳定缓升型,2,6,1,8,3
f1ca508bc13f01,快速稳定型,2,6,6,1,6
f1ed420fedb630,渐进上升型,3,4,4,3,9
f1ed6b167466f7,涨幅微弱型,5,2,7,2,1
f20dd1eac8412b,涨幅微弱型,5,2,7,2,1
f24441339ee16a,后期加速上升型,3,4,4,5,7
f247297d1c4f5d,后期加速上升型,3,5,5,4,8
f24e45eab7c733,快速稳定型,2,1,6,1,6
f2504e4d9c3903,冲高回落型,1,3,2,7,4
f263ef698effe8,后期加速上升型,4,5,5,4,8
f28c8391effe69,后期加速上升型,2,6,1,8,3
f28fec3c609f1e,涨幅微弱型,5,2,7,7,1
f2bde15a77ae51,先降后升型,5,4,4,5,7
f2c405c2be56d4,快速稳定型,2,6,6,1,6
f2cb9271e24b2e,快速稳定型,2,6,4,3,2
f2d095f9d585b4,冲高回落型,1,3,2,7,2
f2dc11962b70e5,稳定缓升型,4,1,6,1,6
f2de200e086c17,涨幅微弱型,5,2,7,2,1
f2e7a7e4f86863,后期加速上升型,3,5,5,3,9
f2f4064719f794,复杂波动或待判型,1,3,2,7,4
f339415f2d589a,冲高回落型,5,2,7,2,2
f353a944f0b123,后期加速上升型,2,6,1,8,3
f379bcb15fdc62,降压主导型,1,3,2,7,4
f37fb1e4a5218b,降压主导型,1,3,2,7,4
f386135c6cb3c4,涨幅微弱型,5,2,7,2,1
f39ff3d2ec469f,稳定缓升型,4,1,6,1,6
f3a088f2d38d8b,稳定缓升型,2,6,1,8,3
f3aa37e4b4b9f5,后期加速上升型,3,5,5,3,9
f3c1e454246160,渐进上升型,4,1,6,3,9
f3d67bb77f3ccf,快速稳定型,2,6,1,8,3
f3e943eaf27755,涨幅微弱型,1,3,2,7,4
f3ea9a4b84340a,后期加速上升型,3,4,4,5,7
f3fb4dc9b5d325,渐进上升型,3,4,4,5,7
f40294181c8308,涨幅微弱型,1,3,2,2,2
f409e65abb6edf,稳定缓升型,4,1,3,6,5
f410db2a67fc51,涨幅微弱型,1,3,2,7,4
f412651127aa3e,稳定缓升型,4,1,6,1,9
f4140a25faf382,渐进上升型,3,4,4,3,2
f41931709899b5,稳定缓升型,4,1,3,6,5
f434dbcfdc78db,涨幅微弱型,5,2,7,2,1
f44e6518a619cb,渐进上升型,4,1,3,6,5
f455033ecd1764,降压主导型,1,3,2,7,4
f473598ae74a44,复杂波动或待判型,2,6,1,8,3
f4763fc625d4f5,后期加速上升型,4,5,5,4,8
f48f0fac3dadbe,后期加速上升型,3,4,4,5,7
f4a751b3426119,后期加速上升型,4,5,5,4,8
f4b7eca6190215,渐进上升型,3,4,4,3,9
f4c83a16544b40,涨幅微弱型,1,3,2,7,4
f4de7433cd4ef0,复杂波动或待判型,1,3,2,2,4
f4ece97b24a14b,降压主导型,1,3,2,7,4
f5047c57e35a6c,后期加速上升型,3,4,4,5,7
f5256462847a78,涨幅微弱型,5,2,4,5,7
f5381412632314,快速稳定型,2,6,6,1,6
f54975080bdee1,快速稳定型,2,6,6,1,6
f57a1789799f2d,涨幅微弱型,1,3,2,7,4
f5b1848f53ec94,渐进上升型,4,1,3,6,5
f5bf1cf61aeee2,渐进上升型,3,4,6,3,9
f5bfd14c5d308a,快速稳定型,2,6,6,1,6
f5ca501532a9e6,渐进上升型,3,4,4,3,9
f5fc36263e779e,涨幅微弱型,1,3,2,7,4
f622c632561908,稳定缓升型,2,1,6,1,6
f62fbe7bc76d9e,涨幅微弱型,5,2,7,2,1
f63f81a970a38a,涨幅微弱型,5,2,7,2,1
f66e352629fcd2,涨幅微弱型,5,2,7,2,1
f681e7d3bab145,涨幅微弱型,1,3,2,7,4
f691ddf2104b7a,渐进上升型,4,1,3,6,5
f69b95bb0e816c,涨幅微弱型,5,2,7,2,1
f6a47495ac29df,涨幅微弱型,5,2,7,2,1
f6a4c545c3e5c0,涨幅微弱型,5,2,7,2,1
f75345cdf6f6db,稳定缓升型,3,4,4,3,2
f7563e95c8874b,稳定缓升型,3,4,4,3,9
f7653073917785,渐进上升型,3,4,4,3,9
f775f2ab371cde,稳定缓升型,2,6,6,1,6
f785c5bcfe5a6e,后期加速上升型,3,5,5,4,9
f787d4e20907fd,后期加速上升型,3,4,4,3,9
f7a544ad14f5a3,渐进上升型,4,1,6,1,6
f7ad8383246fa2,涨幅微弱型,5,2,7,5,7
f7e9a4adf041d6,后期加速上升型,3,5,5,4,8
f7f2d016b2d92f,后期加速上升型,3,4,4,5,7
f7f40e66a1f95a,降压主导型,1,3,2,7,4
f83accc5ebbf10,涨幅微弱型,5,2,7,2,1
f83e5130364585,涨幅微弱型,5,2,7,2,1
f84a431bdf40d0,稳定缓升型,3,4,4,3,9
f84f1114108829,涨幅微弱型,5,2,7,2,1
f856dd317e1b80,降压主导型,1,3,2,7,4
f868d440642d67,降压主导型,1,3,2,7,4
f8784a69936845,涨幅微弱型,5,2,7,2,1
f8c9e7624a9f3e,后期加速上升型,3,5,5,4,9
f8f249e4cb8460,涨幅微弱型,5,2,7,2,1
f8feebd2024a0c,后期加速上升型,3,4,4,3,9
f906b10e545427,降压主导型,1,3,2,7,4
f91b5a245ec346,涨幅微弱型,5,2,7,2,1
f91e94284677f8,快速稳定型,3,4,6,3,9
f91ffb122ec0ac,后期加速上升型,3,4,4,5,7
f93fc80659516a,后期加速上升型,4,5,5,4,9
f9462d2b85aa9d,快速稳定型,2,1,6,1,6
f97712ed96c488,涨幅微弱型,1,3,2,7,4
f979bfa768725e,后期加速上升型,4,5,5,4,8
f97d0bee15aeac,涨幅微弱型,1,3,2,7,4
f98386e2c32636,后期加速上升型,3,4,4,5,7
f9a2598cff1188,涨幅微弱型,1,3,2,7,4
f9a7f96c4e5043,后期加速上升型,3,4,4,5,7
f9aaeb8056fb90,后期加速上升型,3,5,5,4,9
f9c78331c33276,稳定缓升型,4,5,5,3,9
f9eb8fbfc9eb11,复杂波动或待判型,2,6,1,8,3
f9f021b282b64b,后期加速上升型,3,4,4,3,9
f9fac8851596dd,后期加速上升型,4,5,5,4,8
fa3bec94a9884a,涨幅微弱型,5,2,7,2,1
fa59deeef0ac3f,涨幅微弱型,5,4,4,5,7
fa64b5b098d964,快速稳定型,2,6,6,1,6
fa74e7d7522e2b,后期加速上升型,3,4,4,5,7
fa7879ff1198cd,后期加速上升型,3,4,4,3,9
fa8d86f774e7cb,快速稳定型,2,6,1,8,3
fac29a9b490876,渐进上升型,4,1,3,6,5
fac9eee0ba7d0a,快速稳定型,2,6,6,1,6
fae3083e94ad53,渐进上升型,4,1,6,1,6
fae4ca2d50b885,复杂波动或待判型,1,3,2,7,4
faf4bd9e4ff9b3,后期加速上升型,3,5,5,4,8
fb006435de3671,稳定缓升型,2,6,1,3,9
fb0d77028fe1fc,渐进上升型,5,4,4,5,7
fb1ad992a3bce2,涨幅微弱型,5,2,7,2,1
fb29f573c0cb88,涨幅微弱型,5,2,7,2,1
fb5e1aae4ea8c0,稳定缓升型,2,6,1,8,3
fb6bb6c3200425,涨幅微弱型,5,2,7,5,2
fb7e42989c055c,涨幅微弱型,5,2,7,5,7
fba89e461df925,渐进上升型,3,4,4,3,9
fbb75ec16b66c9,后期加速上升型,3,5,5,4,7
fbc0f940a5bc59,涨幅微弱型,5,2,7,2,2
fbc644e2fe9caf,快速稳定型,2,6,1,8,3
fbcce5409f1685,涨幅微弱型,5,2,7,2,1
fbda846e9abd66,涨幅微弱型,5,2,7,2,1
fbe9fc33dca597,涨幅微弱型,5,2,7,2,1
fc01c4c4c973ef,涨幅微弱型,1,2,7,2,1
fc06482d61d277,涨幅微弱型,5,2,7,2,1
fc42dff7295e79,先降后升型,5,2,7,5,7
fcade2fbdea704,涨幅微弱型,5,2,7,2,1
fcd481469045e5,涨幅微弱型,5,2,7,2,1
fce5d588858304,先降后升型,5,2,7,5,7
fced65f3ec92a2,降压主导型,1,3,2,7,2
fd048e56182f46,涨幅微弱型,5,2,7,2,1
fd07be0b2bcc1b,后期加速上升型,3,4,4,5,7
fd119a1bfdfe57,后期加速上升型,3,4,4,5,7
fd1433b4430522,稳定缓升型,4,1,3,6,5
fd652708d6ab60,降压主导型,1,3,2,7,4
fd7fdab88f6720,快速稳定型,2,6,6,1,6
fd834c30f808f3,后期加速上升型,3,4,4,3,9
fd9f538bb853c3,降压主导型,1,3,2,7,4
fdbfd40464cd8d,稳定缓升型,2,6,6,1,6
fde28ef232975d,降压主导型,1,3,2,7,4
fde7ca6b6f18cd,稳定缓升型,3,4,6,3,9
fdfe776e6fc38d,后期加速上升型,3,5,5,4,9
fe1325e90b5784,稳定缓升型,2,6,6,1,6
fe18d91ddba352,涨幅微弱型,5,2,7,2,1
fe3b6035b6d159,涨幅微弱型,5,2,7,2,1
fe426e93965c89,稳定缓升型,2,6,6,1,6
fe5884ab88eafa,涨幅微弱型,5,2,7,2,1
fe60c52749f588,后期加速上升型,4,5,5,4,9
fe82ffd2a70576,快速稳定型,2,6,6,1,6
fecdee2f429685,渐进上升型,3,4,4,3,9
fed7f9d94e20d0,降压主导型,1,3,2,7,4
ff1d4bc750ed60,降压主导型,1,3,2,7,4
ff4a7c4534d126,涨幅微弱型,5,2,7,2,1
ff6815a04616e7,涨幅微弱型,5,2,7,2,1
ff6a2637f122fd,快速稳定型,2,6,6,1,6
ffa57d7df6ce28,快速稳定型,2,6,6,1,6
ffbe0373c59e62,后期加速上升型,3,4,4,5,7
fffb23e8c3abfe,稳定缓升型,3,4,4,3,9
