sample_id,platform_id,source_well,stage_id,monitor_platform,monitor_well,cluster,morphology_type,Balanced_feature_KMeans__2,Balanced_feature_KMeans__3,Balanced_feature_KMeans__4,Balanced_feature_KMeans__5,Balanced_feature_KMeans__6,Balanced_feature_Ward__2,Balanced_feature_Ward__3,Balanced_feature_Ward__4,Balanced_feature_Ward__5,Balanced_feature_Ward__6,Shape_KMeans__2,Shape_KMeans__3,Shape_KMeans__4,Shape_KMeans__5,Shape_KMeans__6,Hybrid_DTW_medoid__2,Hybrid_DTW_medoid__3,Hybrid_DTW_medoid__4,Hybrid_DTW_medoid__5,Hybrid_DTW_medoid__6
9070eccd66649e,泸201H5,3,11,泸201H5,2,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,1,1,2,1,3,2
9074a222800c54,阳101H34,3,21,阳101H34,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
908c233669af9d,阳101H51,6,7,阳101H51,5,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
908d264b0007e0,泸203H66,1,14,泸203H66,4,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
909b13cc0d3d00,泸201H5,2,10,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
90b1b1f4be4dfb,泸206H8,5,6,泸206H8,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
90bbf4e0db2de8,阳101H32,6,5,阳101H32,5,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
90be16ac94ebc6,阳101H32,2,8,阳101H32,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
90e108e07f0c71,阳101H51,4,6,阳101H51,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,2,2,3,4,1,5
90f7b642e4f514,泸203H76,4,18,泸203H76,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
90f88fc3209d8c,阳101H35,3,17,阳101H35,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
912d8ccb436e44,泸201H5,3,24,泸201H5,4,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
913b93c7c343c5,阳101H35,,,阳101H35,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
91567fc6d09a14,阳101H51,1,13,阳101H51,2,1,低幅波动型,2,1,1,5,1,1,1,1,1,1,1,3,3,5,2,2,1,4,2,6
916fe44cd848c8,阳101H31,7,21,阳101H31,5,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
9195af83a48905,泸203H76,2,12,泸203H76,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
91d51ab8506af5,阳101H32,6,15,阳101H32,2,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
91d7b51b15098a,泸203H64,3,7,泸203H64,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
91fad3d8f5fc03,泸203H64,2,8,泸203H64,1,2,早期上升趋缓型,1,2,2,1,6,1,1,4,5,5,1,1,2,5,2,2,3,4,2,5
923f0a9d547dac,阳101H32,6,7,阳101H32,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
9240553ae0bf9b,泸208H2,9,14,泸208H2,8,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,2,1,5
9250711b093642,阳101H35,3,1,阳101H35,2,1,低幅波动型,2,1,1,5,1,2,2,2,2,2,2,3,3,2,1,1,1,3,5,3
927c3f6cb9fb74,泸203H64,3,3,泸203H64,1,4,降压主导型,2,3,3,4,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,2
928c121d65eafc,泸203H64,2,5,泸203H64,4,1,低幅波动型,2,1,1,2,2,2,2,2,2,2,2,3,3,2,4,1,1,3,4,1
9290b3ffe8b685,阳101H26,,,阳101H26,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
92917c6d0f12b8,泸203H66,1,17,泸203H66,3,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
92992aae571496,阳101H2,302,16,阳101H32,8,1,低幅波动型,2,1,1,2,2,1,1,1,1,1,1,3,3,2,4,1,1,3,4,1
92f98e7919afb4,阳101H51,1,5,阳101H51,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
92ff2ea7b26c3e,泸208H2,3,25,泸208H2,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
9314b5f6d30553,泸203H66,3,9,泸203H66,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
931791308d76cb,泸208H2,4,11,泸208H2,1,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
9327eb749508c2,阳101H2,,,阳101H2,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,2,1,3,1,1,2,1,5,3
932dbf9ad423fd,阳101H31,2,16,阳101H31,3,2,早期上升趋缓型,1,2,2,3,5,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
9332c809a32414,泸203H64,2,8,泸203H64,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
9336ee3b12e64d,泸203H6,1,9,泸203H6,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
9360ca60c06847,泸203H66,3,19,泸203H66,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
93618a8978f226,阳101H35,2,20,阳101H35,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,3,3,5,4,2,3,4,2,6
93689292a9498d,泸206H8,5,12,泸206H8,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
937b69dbc45797,阳101H32,2,19,阳101H32,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
9398996cbdbad2,泸201H5,4,15,泸201H5,2,1,低幅波动型,2,1,1,2,4,2,3,3,3,3,2,2,1,3,1,1,2,1,5,2
93ac80fee29e60,泸206H8,4,8,泸206H8,7,1,低幅波动型,2,1,1,2,4,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
93d955cde0256e,泸203H66,3,17,泸203H66,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
93e0e70c9d44fe,泸201H5,1,2,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
94025cbf9bd488,阳101H26,,,阳101H26,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
940999d2bea296,泸201H5,4,8,泸201H5,2,1,低幅波动型,2,1,1,2,4,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
940eb2b7cc3bba,阳101H26,,,阳101H26,4,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,3,3,2,1,1,2,1,3,2
941ca5324b83e1,泸208H2,5,3,泸208H2,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
9421acc6a93459,泸208H1,2,14,泸208H1,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
943de7b45abb8a,阳101H35,2,14,阳101H35,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
944e7ac5e7b6a7,阳101H75,5,7,阳101H75,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
946fb0dda26ad6,泸201H5,4,12,泸201H5,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
949c5c386184c9,阳101H26,,,阳101H26,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
94bfbe6c613e73,阳101H32,4,19,阳101H32,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,5,3
94c3e96fc9967c,阳101H35,1,23,阳101H35,2,2,早期上升趋缓型,1,2,2,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
94d4380e5eb90c,阳101H31,5,11,阳101H31,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
94d7e8e0367d20,泸206H10,2,15,泸206H10,5,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
94ec4589c20606,泸203H153,5,22,泸203H153,6,2,早期上升趋缓型,1,2,2,3,5,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
9502c3769b1f71,泸206H8,4,1,泸206H8,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
95248f80e64d68,泸201H5,2,17,泸201H5,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
953153ce85ee4b,泸201H5,4,17,泸201H5,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
95336f8e525778,泸201H5,2,1,泸201H5,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
954af6cd6852c5,泸203H66,1,8,泸203H66,2,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
958eb003d98ad2,阳101H51,1,16,阳101H51,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
95993c5a1e0d63,阳101H35,1,6,阳101H35,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
95a558e3172c1d,泸203H11,1,6,泸203H11,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
95b5ea821c420e,阳101H51,1,14,阳101H51,3,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
95cdcdedd62409,阳101H31,,,阳101H31,1,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
95d13ed705223a,阳101H2,114,18,阳101H2,7,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
95de3c9122697c,阳101H32,2,13,阳101H32,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
95e0b542e3cd20,阳101H32,2,14,阳101H32,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
95ee56b54a655d,泸203H66,3,19,泸203H66,1,1,低幅波动型,2,1,1,2,2,2,2,2,2,2,2,3,3,2,4,1,1,3,4,1
95ee5f654f57be,泸208H1,5,25,泸208H1,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
964fe1172e5f5e,阳101H35,2,9,阳101H35,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
9659ab4bf9f124,阳101H31,1,12,阳101H31,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
966085ebd1220f,阳101H31,3,17,阳101H31,2,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
9698a6e5a992e5,泸203H76,3,16,泸203H76,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
969b7e2145a8aa,阳101H2,2,9,阳101H2,4,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
96a02d78b12d04,泸203H64,4,3,泸203H64,1,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,1,1,2,1,5,2
96ad91d4da6065,阳101H35,3,11,阳101H35,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
96afb25f6c3b82,泸208H2,5,16,泸208H2,3,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
96c033a3a2b896,阳101H31,,,阳101H31,1,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
96c13644b0765e,泸203H64,4,14,泸203H64,1,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
96e3c0a09a45e8,阳101H32,6,18,阳101H32,2,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
96ec430df98e21,阳101H51,5,6,阳101H51,6,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
96f12ef3f57f11,阳101H33,2,3,阳101H33,1,2,早期上升趋缓型,1,2,2,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
973ba92401d3f0,阳101H31,4,19,阳101H31,7,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,2,1,5
974f69aae12c7a,阳101H51,2,15,阳101H51,4,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
976e1bf2dd6c3f,泸208H2,4,10,泸208H2,1,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
9770785f7e9016,泸203H76,1,10,泸203H76,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,6
977b95c6d14e5e,泸206H8,4,18,泸206H8,1,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
9787aa4e37b476,阳101H31,3,11,阳101H31,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
97889515dec57d,泸203H64,4,2,泸203H64,2,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
97afbc34556108,阳101H32,6,15,阳101H32,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
97c2d15a4fc389,阳101H2,326,21,阳101H2,8,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,3,2,1,1,2,1,5,3
97dbad4c86f381,泸203H10,2,14,泸203H10,1,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,6
97f08f32231d54,泸201H5,3,21,泸201H5,1,4,降压主导型,2,3,3,4,4,2,3,3,3,3,2,2,1,3,3,1,2,1,3,2
97fc29efd38541,阳101H2,,,阳101H2,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
98589bbc7718c3,泸203H76,1,15,泸203H76,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
9872be710476a6,阳101H32,6,18,阳101H32,5,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
9883347d90fc13,阳101H35,,,阳101H35,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,1,3,3,2,4,1,1,3,4,1
988fc47951b361,泸203H76,1,21,泸203H76,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
989b8f6c0be6bf,泸201H5,2,18,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
98b1402a81f83e,阳101H2,,,阳101H2,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,4,1,6
98c04bdb142e24,阳101H32,4,15,阳101H32,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,1,3,3,2,4,1,1,3,4,1
98c985060f23ca,泸203H76,1,10,泸203H76,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
98e05dff95ed2c,阳101H35,3,16,阳101H35,1,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,2,1,3,3,1,2,1,3,2
98f92a918dba12,阳101H51,3,26,阳101H51,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
990e11eef9722b,阳101H31,2,14,阳101H31,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
99135b0772f82f,阳101H35,1,12,阳101H35,2,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,4
99381f1250586a,阳101H26,,,阳101H26,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
9951435b18c818,阳101H35,1,10,阳101H35,3,2,早期上升趋缓型,1,2,2,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
996aa2a54463c3,泸201H5,4,6,泸201H5,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
998a8429a82e98,阳101H2,,,阳101H2,2,3,迟缓响应持续上升型,2,1,4,5,1,2,2,2,2,2,2,3,3,5,4,2,1,4,2,6
999447648bc214,泸208H2,9,15,泸208H2,8,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,2,1,5
99ae95896bb210,阳101H2,2,11,阳101H2,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,1,1,2,5,2,2,1,4,2,1
99b41d41a5ea9b,泸203H9,3,8,泸203H9,6,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
99bb80abc8cf75,阳101H51,3,4,阳101H51,1,1,低幅波动型,2,1,1,5,1,2,2,2,2,2,2,3,3,2,4,1,1,4,2,6
99c23c936d7726,泸203H66,1,18,泸203H66,2,4,降压主导型,2,3,3,4,3,2,2,2,2,6,2,3,3,2,4,1,1,3,5,3
99dcd015eb5375,阳101H31,3,7,阳101H31,5,1,低幅波动型,2,3,1,2,4,2,3,3,3,3,2,2,1,2,1,1,2,1,5,3
99e514bfa9f30e,泸201H5,3,8,泸201H5,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
9a0c76e5a43271,阳101H32,2,17,阳101H32,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
9a2490a0a4f36f,泸206H8,4,18,泸206H8,6,1,低幅波动型,2,1,1,2,2,1,1,1,1,1,1,3,3,5,4,1,1,3,4,1
9a25d004126805,泸206H10,3,9,泸206H10,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
9a3360a2057c11,泸203H91,,,泸203H91,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
9a36d69b025e84,泸203H9,4,5,泸203H9,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
9a3f1ae3b50502,阳101H2,6,4,阳101H2,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
9a4dace7e6cc9d,阳101H31,3,17,阳101H31,4,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
9a5a1438af6133,阳101H26,,,阳101H26,3,1,低幅波动型,2,1,1,2,2,2,2,2,2,2,2,3,3,2,1,1,1,3,5,3
9a5db56f9930a7,阳101H26,,,阳101H26,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
9a6012a2074315,阳101H25,1,26,阳101H25,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
9a7eed32c31231,阳101H32,2,6,阳101H32,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
9a860262b31fa8,泸203H64,3,2,泸203H64,2,4,降压主导型,2,3,3,4,4,2,3,3,3,3,2,2,1,3,1,1,2,1,3,2
9a8d57bb292325,泸206H8,5,6,泸206H8,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
9a96f118bdf636,泸201H5,3,17,泸201H5,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,5,3
9a9dc7af57ec7f,阳101H2,6,4,阳101H2,5,1,低幅波动型,2,1,1,2,4,2,2,2,2,2,2,2,1,3,1,1,2,1,5,3
9aad4e5a2074d7,阳101H35,,,阳101H35,1,2,早期上升趋缓型,1,2,2,1,6,2,2,2,2,6,1,1,2,5,2,2,3,4,2,5
9ab082941bce3a,阳101H2,,,阳101H2,4,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
9aba2be82ee139,阳101H32,2,22,阳101H32,4,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
9ac4d77f07c25a,阳101H2,122,3,阳101H2,7,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,3
9ad1ae08716c67,阳101H2,4,19,阳101H2,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,2,1,2,1,1,1,3,5,3
9afb16f866dfb8,阳101H26,,,阳101H26,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
9b0caab25508cd,泸206H8,5,13,泸206H8,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
9b15d319fb7007,泸203H10,2,15,泸203H10,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
9b1788a1753969,泸201H5,3,2,泸201H5,2,1,低幅波动型,2,1,1,2,2,1,1,1,1,1,1,3,3,2,4,1,1,3,4,1
9b1859a80fc675,泸203H10,,,泸203H10,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
9b1e1207980dc5,泸203H64,5,5,泸203H64,4,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
9b323abe0256b3,泸203H64,5,13,泸203H64,1,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,1,3,3,2,4,1,1,3,4,1
9b493e1e9b9686,泸201H5,1,5,泸201H5,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
9b5083bfb94511,阳101H31,7,22,阳101H31,6,3,迟缓响应持续上升型,1,2,4,5,1,1,1,4,5,5,1,1,2,5,2,2,3,4,2,6
9b782c23416f18,阳101H26,,,阳101H26,4,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
9b8f217711e306,阳101H2,6,4,阳101H2,4,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
9be0b63b8a3649,阳101H31,1,18,阳101H31,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
9bee3e4e0882b0,阳101H2,2,16,阳101H2,1,4,降压主导型,2,3,3,4,4,2,2,2,2,2,2,2,1,3,3,1,2,1,3,2
9bee6bf8cbb21d,泸208H2,9,12,泸208H2,10,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
9c34026a240f80,泸203H64,4,11,泸203H64,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
9c371926b22199,阳101H2,4,3,阳101H32,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,4,1,1,3,4,1
9c5b59d7f12e0c,泸206H8,4,2,泸206H8,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
9c72de47178afc,泸206H8,5,12,泸206H8,1,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
9c7967ebd24e39,泸206H8,4,4,泸206H8,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
9c99e69ee75172,泸208H1,4,18,泸208H1,5,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
9ca9cffd58cb6b,阳101H25,1,27,阳101H25,3,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
9caaf96fd619bd,泸208H2,8,2,泸208H2,7,3,迟缓响应持续上升型,1,2,4,1,6,1,1,1,1,1,1,1,2,5,2,2,3,4,2,5
9cbd37076d2f1d,阳101H25,1,20,阳101H25,3,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,5
9ce8edcc0c1496,阳101H31,3,7,阳101H31,6,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,2,3,3,2,1,1,1,3,5,3
9cf4b034339710,阳101H26,,,阳101H26,2,1,低幅波动型,2,1,1,2,2,2,3,3,3,3,1,3,3,5,4,1,1,3,4,1
9cfbd48d5036cc,阳101H2,134,20,阳101H2,8,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
9d03ba0678bad7,泸203H11,6,17,泸203H11,7,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,2,1,5
9d11bb1afc315e,泸203H64,5,14,泸203H64,2,3,迟缓响应持续上升型,1,2,4,5,1,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
9d1d34ba5434af,泸203H66,3,12,泸203H66,1,3,迟缓响应持续上升型,1,1,4,5,1,1,1,1,1,1,1,1,2,5,2,2,3,4,2,6
9d219611392899,泸208H1,4,9,泸208H1,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,5,2,2,3,4,2,5
9d46b53a9e94e8,阳101H51,1,10,阳101H51,3,2,早期上升趋缓型,1,2,2,3,5,1,1,1,1,1,1,1,2,1,6,2,3,2,1,4
9d5b2c40f662dd,泸208H2,6,4,泸208H2,7,2,早期上升趋缓型,1,2,2,3,5,1,1,4,5,5,1,1,2,1,6,2,3,2,1,4
9d9e980b1edcbe,泸201H5,4,27,泸201H5,3,3,迟缓响应持续上升型,1,2,4,1,6,1,1,4,4,4,1,1,2,1,6,2,3,2,1,5
