file,sheet,column,platform,source,stage,monitor,monitor_platform,mapping,header,unit,channel_id,status,reason,alternate_record_flag,sample_id,final_sample_id,final_cluster
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-11段压裂施工-1、2井分点压力监测.xlsx,Sheet1,2,泸203H66,3.0,11.0,1,泸203H66,header,1井压力,MPa_context_assumed,3b72b4f76376a2,参与形态聚类候选,same_stage_clock,False,a1409b635ccc0a,a1409b635ccc0a,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-11段压裂施工-1、2井分点压力监测.xlsx,Sheet1,3,泸203H66,3.0,11.0,2,泸203H66,header,2井压力,MPa_context_assumed,dc62e6405a1604,参与形态聚类候选,same_stage_clock,False,0f6593a561d83b,0f6593a561d83b,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-12段压裂施工-1、2井秒点压力监测.xls,Sheet1,2,泸203H66,3.0,12.0,1,泸203H66,header,1井,MPa_context_assumed,fe32bcbd4659c8,参与形态聚类候选,same_stage_clock,False,9d1d34ba5434af,9d1d34ba5434af,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-12段压裂施工-1、2井分点压力监测.xls,Sheet1,2,泸203H66,3.0,12.0,1,泸203H66,header,1井,MPa_context_assumed,c39819c669f0e8,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,9d1d34ba5434af,9d1d34ba5434af,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-12段压裂施工-1、2井秒点压力监测.xls,Sheet1,3,泸203H66,3.0,12.0,2,泸203H66,header,2井,MPa_context_assumed,a06785e9306b93,参与形态聚类候选,same_stage_clock,False,670343ddd5d56a,670343ddd5d56a,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-12段压裂施工-1、2井分点压力监测.xls,Sheet1,3,泸203H66,3.0,12.0,2,泸203H66,header,2井,MPa_context_assumed,4083f2724a078f,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,670343ddd5d56a,670343ddd5d56a,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-13段压裂施工-1、2井秒点压力监测.xls,Sheet1,2,泸203H66,3.0,13.0,1,泸203H66,header,1井,MPa_context_assumed,10bfe8c0daa13b,参与形态聚类候选,same_stage_clock,False,c0500a0a93418f,c0500a0a93418f,4.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-13段压裂施工-1、2井分点压力监测.xls,Sheet1,2,泸203H66,3.0,13.0,1,泸203H66,header,1井,MPa_context_assumed,5db14f54c8e397,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,c0500a0a93418f,c0500a0a93418f,4.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-13段压裂施工-1、2井秒点压力监测.xls,Sheet1,3,泸203H66,3.0,13.0,2,泸203H66,header,2井,MPa_context_assumed,6bb29077c32d8c,参与形态聚类候选,same_stage_clock,False,a6ff286af7f7c3,a6ff286af7f7c3,2.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-13段压裂施工-1、2井分点压力监测.xls,Sheet1,3,泸203H66,3.0,13.0,2,泸203H66,header,2井,MPa_context_assumed,186e2b454dd855,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,a6ff286af7f7c3,a6ff286af7f7c3,2.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-15段压裂施工-2井秒点压力监测.xls,Sheet1,2,泸203H66,3.0,15.0,2,泸203H66,header,2井压力,MPa_context_assumed,be309fb3d25cb4,参与形态聚类候选,same_stage_clock,False,b68a6140775e96,b68a6140775e96,2.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-15段压裂施工-2井分点压力监测.xls,Sheet1,2,泸203H66,3.0,15.0,2,泸203H66,header,2井压力,MPa_context_assumed,80a883a2471f77,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,b68a6140775e96,b68a6140775e96,2.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-15段压裂施工-2井分点压力监测.xlsx,Sheet1,2,泸203H66,3.0,15.0,2,泸203H66,header,2井压力,MPa_context_assumed,83316d08363712,参与形态聚类候选,observed_file_window,False,137ae76c8fe45d,137ae76c8fe45d,4.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-17段压裂施工-1、2井秒点压力监测.xls,Sheet1,2,泸203H66,3.0,17.0,1,泸203H66,header,1井,MPa_context_assumed,9f65fe0be2d468,参与形态聚类候选,same_stage_clock,False,12098fe847e93c,12098fe847e93c,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-17段压裂施工-1、2井分点压力监测.xls,Sheet1,2,泸203H66,3.0,17.0,1,泸203H66,header,1井,MPa_context_assumed,296a14b8f02569,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,12098fe847e93c,12098fe847e93c,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-17段压裂施工-1、2井秒点压力监测.xls,Sheet1,3,泸203H66,3.0,17.0,2,泸203H66,header,2井,MPa_context_assumed,178cd3db55c837,参与形态聚类候选,same_stage_clock,False,93d955cde0256e,93d955cde0256e,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-17段压裂施工-1、2井分点压力监测.xls,Sheet1,3,泸203H66,3.0,17.0,2,泸203H66,header,2井,MPa_context_assumed,1658e10b20e96f,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,93d955cde0256e,93d955cde0256e,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-18段压裂施工-1、2井秒点压力监测.xls,Sheet1,2,泸203H66,3.0,18.0,1,泸203H66,header,1井压力,MPa_context_assumed,eaf94b8936730e,参与形态聚类候选,same_stage_clock,False,661febba24749b,661febba24749b,1.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-18段压裂施工-1、2井分点压力监测.xls,Sheet1,2,泸203H66,3.0,18.0,1,泸203H66,header,1井压力,MPa_context_assumed,0bdef0df7dc915,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,661febba24749b,661febba24749b,1.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-18段压裂施工-1、2井秒点压力监测.xls,Sheet1,3,泸203H66,3.0,18.0,2,泸203H66,header,2井压力,MPa_context_assumed,06bd096241f2b9,参与形态聚类候选,same_stage_clock,False,1ccbb2d12ec867,1ccbb2d12ec867,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-18段压裂施工-1、2井分点压力监测.xls,Sheet1,3,泸203H66,3.0,18.0,2,泸203H66,header,2井压力,MPa_context_assumed,f76180ce3f3e8e,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,1ccbb2d12ec867,1ccbb2d12ec867,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-19段压裂施工-1、2井秒点压力监测.xls,Sheet1,2,泸203H66,3.0,19.0,1,泸203H66,header,1井,MPa_context_assumed,cba38bd29f0f8a,参与形态聚类候选,same_stage_clock,False,95ee56b54a655d,95ee56b54a655d,1.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-19段压裂施工-1、2井分点压力监测.xls,Sheet1,2,泸203H66,3.0,19.0,1,泸203H66,header,1井,MPa_context_assumed,336714d0da609c,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,95ee56b54a655d,95ee56b54a655d,1.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-19段压裂施工-1、2井秒点压力监测.xls,Sheet1,3,泸203H66,3.0,19.0,2,泸203H66,header,2井,MPa_context_assumed,184ae71d110266,参与形态聚类候选,same_stage_clock,False,9360ca60c06847,9360ca60c06847,2.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-19段压裂施工-1、2井分点压力监测.xls,Sheet1,3,泸203H66,3.0,19.0,2,泸203H66,header,2井,MPa_context_assumed,c8da8093a684df,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,9360ca60c06847,9360ca60c06847,2.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-20段压裂施工-1、2井秒点压力监测.xls,Sheet1,2,泸203H66,3.0,20.0,1,泸203H66,header,1井,MPa_context_assumed,1d390c807112c8,参与形态聚类候选,same_stage_clock,False,9ed3aba15914a5,9ed3aba15914a5,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-20段压裂施工-1、2井分点压力监测.xls,Sheet1,2,泸203H66,3.0,20.0,1,泸203H66,header,1井,MPa_context_assumed,74ef63dba3920c,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,9ed3aba15914a5,9ed3aba15914a5,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-20段压裂施工-1、2井秒点压力监测.xls,Sheet1,3,泸203H66,3.0,20.0,2,泸203H66,header,2井,MPa_context_assumed,7d886920ab2955,参与形态聚类候选,same_stage_clock,False,27a7eb99ef86a8,27a7eb99ef86a8,2.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-20段压裂施工-1、2井分点压力监测.xls,Sheet1,3,泸203H66,3.0,20.0,2,泸203H66,header,2井,MPa_context_assumed,3d54c79e6d962e,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,27a7eb99ef86a8,27a7eb99ef86a8,2.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-25段压裂施工-1、2井秒点压力监测.xls,Sheet1,2,泸203H66,3.0,25.0,1,泸203H66,header,1井,MPa_context_assumed,a3eeeef68b641b,参与形态聚类候选,same_stage_clock,False,f2bde15a77ae51,f2bde15a77ae51,4.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-25段压裂施工-1、2井分点压力监测.xls,Sheet1,2,泸203H66,3.0,25.0,1,泸203H66,header,1井,MPa_context_assumed,4d7363980fc205,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,f2bde15a77ae51,f2bde15a77ae51,4.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-25段压裂施工-1、2井秒点压力监测.xls,Sheet1,3,泸203H66,3.0,25.0,2,泸203H66,header,2井,MPa_context_assumed,efdb8d77033aad,参与形态聚类候选,same_stage_clock,False,458cba35d01815,458cba35d01815,2.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-25段压裂施工-1、2井分点压力监测.xls,Sheet1,3,泸203H66,3.0,25.0,2,泸203H66,header,2井,MPa_context_assumed,d9b48db0d6b483,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,458cba35d01815,458cba35d01815,2.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-9段压裂施工-4井压力上升图.xls,Sheet1,2,泸203H66,3.0,9.0,4,泸203H66,header,66-4井井口压力MPa,MPa_explicit,4acd1b5dcc8e63,参与形态聚类候选,same_stage_clock,False,9314b5f6d30553,9314b5f6d30553,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-9段压裂施工-4井秒点压力监测.xls,Sheet1,2,泸203H66,3.0,9.0,4,泸203H66,header,4井井口压力,MPa_context_assumed,f6fb563c89689d,参与形态聚类候选,same_stage_clock,False,ee7ff5ba9dfad7,ee7ff5ba9dfad7,1.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-段号待核实压裂施工-1、2井秒点压力监测.xls,Sheet1,2,泸203H66,,,1,泸203H66,header,1井,MPa_context_assumed,d0c16ad7c06647,参与形态聚类候选,observed_file_window,False,7c28349c7a1b57,7c28349c7a1b57,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-段号待核实压裂施工-1、2井分点压力监测.xls,Sheet1,2,泸203H66,,,1,泸203H66,header,1井,MPa_context_assumed,630e4892e95674,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,7c28349c7a1b57,7c28349c7a1b57,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-段号待核实压裂施工-1、2井秒点压力监测.xls,Sheet1,3,泸203H66,,,2,泸203H66,header,2井,MPa_context_assumed,e5af848ced4a94,参与形态聚类候选,observed_file_window,False,7f2d1ad693c70b,7f2d1ad693c70b,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-段号待核实压裂施工-1、2井分点压力监测.xls,Sheet1,3,泸203H66,,,2,泸203H66,header,2井,MPa_context_assumed,06cb004ba2fd11,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,7f2d1ad693c70b,7f2d1ad693c70b,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-段号待核实压裂施工-2井套压监测.xls,Sheet1,2,泸203H66,,,2,泸203H66,header,2井套压,MPa_context_assumed,790ab447822c42,参与形态聚类候选,observed_file_window,False,3cc201da65a9c7,3cc201da65a9c7,3.0
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-3井-段号待核实压裂施工-3井分点压力监测.xls,Sheet1,2,泸203H66,,,3,泸203H66,header,3井压力,MPa_context_assumed,17caf32083da26,无法形成完整形态样本,连续记录超过18小时且无法可靠切分事件,False,,,
E:\压裂窜扰项目\02 规范化\泸203H66\泸203H66 邻井压力监测\泸203H66平台-井号待核实-7段压裂施工-邻井待核实分点压力监测.xls,Sheet1,2,泸203H66,,,sensor:压力,泸203H66,pressure_unknown_well,压力,MPa_context_assumed,673e89ba17082c,参与形态聚类候选,observed_file_window,False,73c4a935914d28,73c4a935914d28,3.0
E:\压裂窜扰项目\02 规范化\泸203H6\泸203H6 邻井压力监测\泸203H6-1-10段压裂施工-井秒点压力监测.xlsx,井口曲线927,1,泸203H6,1.0,10.0,2,泸203H6,header,2井,MPa_context_assumed,10b9c69d78a206,参与形态聚类候选,observed_file_window,False,5a30798f89745a,5a30798f89745a,3.0
E:\压裂窜扰项目\02 规范化\泸203H6\泸203H6 邻井压力监测\泸203H6-1-11段压裂施工-井秒点压力监测.xlsx,0928,2,泸203H6,1.0,11.0,sensor:5通道,泸203H6,sensor_unknown_well,5通道,MPa_context_assumed,3aebc23e4fef9d,参与形态聚类候选,observed_file_window,False,c399ad1a6580f9,c399ad1a6580f9,3.0
E:\压裂窜扰项目\02 规范化\泸203H6\泸203H6 邻井压力监测\泸203H6-1-8段压裂施工-2井秒点压力监测.xlsx,1515,1,泸203H6,1.0,8.0,2,泸203H6,header,2井套压,MPa_context_assumed,03e496b40d854f,参与形态聚类候选,observed_file_window,False,eaeaf166a173f8,eaeaf166a173f8,3.0
E:\压裂窜扰项目\02 规范化\泸203H6\泸203H6 邻井压力监测\泸203H6-1-9段压裂施工-2、3、4井秒点压力监测.xlsx,井口曲线926,1,泸203H6,1.0,9.0,3,泸203H6,header,3井套压,MPa_context_assumed,cb064e4be5a9ed,参与形态聚类候选,observed_file_window,False,65e0678afec26b,65e0678afec26b,4.0
E:\压裂窜扰项目\02 规范化\泸203H6\泸203H6 邻井压力监测\泸203H6-1-9段压裂施工-2、3、4井秒点压力监测.xlsx,井口曲线926,2,泸203H6,1.0,9.0,4,泸203H6,header,4井套压,MPa_context_assumed,4fa6b8b1ce19d6,参与形态聚类候选,observed_file_window,False,5e96923f342b90,5e96923f342b90,1.0
E:\压裂窜扰项目\02 规范化\泸203H6\泸203H6 邻井压力监测\泸203H6-1-9段压裂施工-2、3、4井秒点压力监测.xlsx,井口曲线926,3,泸203H6,1.0,9.0,2,泸203H6,header,2井套压,MPa_context_assumed,dd2bbe11c2b11c,参与形态聚类候选,observed_file_window,False,9336ee3b12e64d,9336ee3b12e64d,3.0
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-10段压裂施工-2井秒点压力监测.xls,Sheet1,1,泸203H76,1.0,10.0,2,泸203H76,header,2井井口压力,MPa_context_assumed,dcf8669e9cf546,参与形态聚类候选,same_stage_clock,False,9770785f7e9016,9770785f7e9016,3.0
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-10段压裂施工-2、3、4井分点压力监测.xls,Sheet1,1,泸203H76,1.0,10.0,2,泸203H76,header,2井井口压力,MPa_context_assumed,4c70c2d6cdcba8,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,9770785f7e9016,9770785f7e9016,3.0
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-10段压裂施工-2、3、4井分点压力监测.xls,Sheet1,2,泸203H76,1.0,10.0,3,泸203H76,header,3井井口压力,MPa_context_assumed,19f31aab6745f3,参与形态聚类候选,same_stage_clock,False,282d081a3f0242,282d081a3f0242,4.0
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-10段压裂施工-2、3、4井分点压力监测.xls,Sheet1,3,泸203H76,1.0,10.0,4,泸203H76,header,4井井口压力,MPa_context_assumed,a2419b1974d8c3,参与形态聚类候选,same_stage_clock,False,98c985060f23ca,98c985060f23ca,4.0
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-11段压裂施工-2、3井秒点压力监测.xls,Sheet1,1,泸203H76,1.0,11.0,2,泸203H76,header,2井井口压力,MPa_context_assumed,ce7efdafd744cb,参与形态聚类候选,same_stage_clock,False,65e6d88801700f,65e6d88801700f,3.0
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-11段压裂施工-2、3、4井分点压力监测.xls,Sheet1,1,泸203H76,1.0,11.0,2,泸203H76,header,2井井口压力,MPa_context_assumed,5f00b9155f0d15,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,65e6d88801700f,65e6d88801700f,3.0
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-11段压裂施工-2、3井秒点压力监测.xls,Sheet1,2,泸203H76,1.0,11.0,3,泸203H76,header,3井井口压力,MPa_context_assumed,cd51e85bb4f70d,参与形态聚类候选,same_stage_clock,False,a50333b2036094,a50333b2036094,3.0
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-11段压裂施工-2、3、4井分点压力监测.xls,Sheet1,2,泸203H76,1.0,11.0,3,泸203H76,header,3井井口压力,MPa_context_assumed,7c1d4b5a87106a,重复或补充片段已合并,相同事件/通道且压力一致，仅计一个样本,False,a50333b2036094,a50333b2036094,3.0
E:\压裂窜扰项目\02 规范化\泸203H76\泸203H76 邻井压力监测\泸203H76平台-1井-11段压裂施工-2、3、4井分点压力监测.xls,Sheet1,3,泸203H76,1.0,11.0,4,泸203H76,header,4井井口压力,MPa_context_assumed,de6405fb98b0af,参与形态聚类候选,same_stage_clock,False,731df474044f34,731df474044f34,4.0
