file,channel_count,final_status,related_unique_samples,reason
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6-4段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6-4段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6-5段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6-6段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6-6段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6-7段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6-7段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6-8段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6-8段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6-9段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6-9段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-6井-MATLAB.xlsx,19,已用于形态聚类或重复合并,19,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-10段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-11段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-12段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-13段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-14段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-14段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-15段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-16段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-16段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-17段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-18段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-18段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-21段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-21段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-22段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-2段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-2段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-3段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-3段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-4段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-4段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-5段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-5段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-6段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-8段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-8段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-9段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7-9段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-7井-MATLAB.xlsx,28,已用于形态聚类或重复合并,28,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-10段压裂施工-10井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-10段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-11段压裂施工-10井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-11段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-12段压裂施工-10井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-12段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-12段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-13段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-13段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-14段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-15段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-16段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-18段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-1段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-2段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-2段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-3段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-3段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-3段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-4段压裂施工-6井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-4段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-4段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-5段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-5段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-6段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-7段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-7段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-8段压裂施工-10井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-8段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-8段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-9段压裂施工-10井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-9段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8-9段压裂施工-9井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-8井-MATLAB.xlsx,33,已用于形态聚类或重复合并,33,重复或补充片段已合并: 相同事件/通道且压力一致，仅计一个样本
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-9-10段压裂施工-10井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-9-10段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-9-10段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-9-11段压裂施工-10井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-9-11段压裂施工-7井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
E:\压裂窜扰项目\02 规范化\泸208H2\泸208H2 邻井压力监测\泸208H2-9-11段压裂施工-8井压力监测.xlsx,1,已用于形态聚类或重复合并,1,参与形态聚类候选: same_stage_clock
