sample_id,platform_id,source_well,stage_id,monitor_platform,monitor_well,stage_group,pair_id,well_identity_known,event_identity_known,window_basis,construction_coverage,pump_file,file,sheet,column,platform,source,stage,monitor,mapping,header,unit,channel_id,alternate_record_flag,rawhash,alias_count,conflict_count,matrix_row,fragment_only,fragment_discarded_points,native_n,native_dt_s,duration_min,max_gap_s,baseline_mpa,baseline_method,baseline_noise_mpa,pressure_peak_mpa,amplitude_range_mpa,rise_peak_mpa,drop_min_mpa,end_dp_mpa,initial_relative_rise_mpa,initial_relative_drop_mpa,initial_10pct_dp_mpa,early_25pct_dp_mpa,middle_50pct_dp_mpa,late_75pct_dp_mpa,tail_90pct_dp_mpa,initial_rate_mpa_min,early_rate_mpa_min,middle_rate_mpa_min,tail_rate_mpa_min,max_rate_mpa_min,min_rate_mpa_min,max_acceleration_mpa_min2,min_acceleration_mpa_min2,early_to_late_acceleration_mpa_min2,observed_onset_min,true_pump_response_delay_min,onset_reference,onset_censored,onset_fraction,peak_time_fraction,trough_time_fraction,area_mean_mpa,recovery_fraction,early_slope_shape,middle_slope_shape,late_slope_shape,early_late_slope_change_shape,acceleration_p95_shape,acceleration_p05_shape,dip_fraction,end_peak_ratio,native_rate_timescale_min,acceleration_timescale_min,low_resolution,max_native_jump_mpa,operational_flag,nonstationary_baseline,t0_observed_s,t1_observed_s,shape_level_10,shape_level_25,shape_level_50,shape_level_75,shape_level_90,shape_end,included,duplicate_sample_of
0ca6185b2de705,阳101H34,4,11,阳101H34,3,阳101H34|4|11|20217,阳101H34|4|阳101H34|3,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-11 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-11段压裂施工-3井秒点压力监测.xls,导出数据,1,阳101H34,4,11,3,header,3#3井套压(MPa),MPa_explicit,746963c1c80ef9,False,c8a5b9a72acdcafc985761de939a7506db0a9dad27396e97dc776165963f4e6f,0,0,2743,False,0,9944,1.0,165.71666666666667,1.0,56.8434886176549,observed_start_proxy,0.013757119779252095,59.7515640258789,2.619775790768098,2.8864601864401607,-0.012515612693619005,2.772831603363663,2.8864601864401607,-0.012515612693619005,0.13762727750764867,0.454119777901738,1.376303772826276,1.9799508092564615,2.454445192919475,0.010238644069869606,0.010561475721068112,0.018572315771137844,0.02201306831176085,0.028237781658045687,0.005815775411094038,0.007271959175867691,-0.006457660915140195,9.213792690892276e-05,12.5,,observed_window_only,False,0.07542995071909886,1.0,0.0,1.2956131620574047,0.0391961130239342,0.668077229259069,1.1748113226786312,1.3924597351367576,0.7243825058776887,76.22890576012676,-67.69295776091032,0.004777360237361963,0.9608038869760658,0.5,5.5,False,0.039375305175802566,False,False,1746781562.0,1746791505.0,0.0573113511203365,0.1781203537492585,0.5301291012818711,0.7605484518833212,0.9416686780244656,1.1065740088711264,True,
8dfc676e8fd3cb,阳101H34,4,12,阳101H34,2,阳101H34|4|12|20233,阳101H34|4|阳101H34|2,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-12段压裂施工-2井秒点压力监测.xls,导出数据,1,阳101H34,4,12,2,header,2#2井套压(MPa),MPa_explicit,eae264b405ca8f,False,9df505c188bb2f0059c1aa4c4238e50d4ac2c80b5191f369c5299502180b156c,0,0,2744,False,0,6601,1.0,110.0,1.0,49.50403526946399,observed_start_proxy,0.010335836066797909,51.0162048339844,1.3573514587118254,1.5088610215618345,-0.00607771528911627,1.4297386027159966,1.5088610215618345,-0.00607771528911627,0.003055167920607005,0.03892398380728679,0.2813749735727171,0.8266607653566282,1.2218964627850042,0.00023446821629483273,0.0012180548707680274,0.01445468020540944,0.02472768010630709,0.028302972966983475,-0.0017924808955669391,0.006311020928933431,-0.005974073787953671,0.0002849651543701705,40.0,,observed_window_only,False,0.36363636363636365,1.0,0.06818181818181818,0.45431949185421067,0.05222813102680764,0.09871138011052827,1.171409816072264,2.003935527704224,1.9052241475936957,56.25908658363696,-53.25539849704193,0.004477628288611586,0.9476580396596459,0.5,5.5,False,0.03944396972649855,False,False,1748196120.0,1748202720.0,0.004301251273607666,0.03072684330171847,0.20934748588424085,0.6110752685334058,0.9022568154287608,1.113671889199831,True,
840c66379798da,阳101H34,4,12,阳101H34,3,阳101H34|4|12|20233,阳101H34|4|阳101H34|3,True,True,observed_file_window,,,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-12段压裂施工-3井秒点压力监测.xls,导出数据,1,阳101H34,4,12,3,header,3#3井套压(MPa),MPa_explicit,32114276e5d9cd,False,88a487546cee936b60156c61d6da795524949fcb782b0fc7f0eb84a368bac096,0,0,2745,False,0,6601,1.0,110.0,1.0,49.564596980879784,observed_start_proxy,0.013761118942068027,54.5868759155273,4.698354501435368,5.014064024100293,-0.006446971759949349,4.857312502560905,5.014064024100293,-0.006446971759949349,0.012903662550414197,0.20440855226318888,1.2990467364971323,3.2072037561234197,4.357446328187606,0.0012505088983460109,0.007416195933241734,0.057116013186636325,0.06648172154751973,0.07579764341697626,0.0008270512649630746,0.007648334636535026,-0.007878159031704968,0.0007159457650215515,21.0,,observed_window_only,False,0.19090909090909092,1.0,0.03636363636363636,1.7700669299548126,0.031222224524284477,0.17363133250319146,1.3372259263558304,1.5565001253083435,1.3828687928051522,19.697289566762354,-20.28917235906905,0.0013721765264795942,0.9687247948787545,0.5,5.5,False,0.04594039916990056,False,False,1748196120.0,1748202720.0,0.002308430441313821,0.043068421977556795,0.2760517321768035,0.6821847770637606,0.927002951535862,1.0667577732957114,True,
8ee0f6cdfaa2ab,阳101H34,4,13,阳101H34,2,阳101H34|4|13|20241,阳101H34|4|阳101H34|2,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-13 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-13段压裂施工-2、3井秒点压力监测.xls,导出数据,1,阳101H34,4,13,2,header,2#2井套压(MPa),MPa_explicit,92d731a1b33c2f,False,e9d91a30a22de58085c5e70cd791c795a2f9bcc4a11a33d1d227b7bfb482f7ec,0,0,2746,False,0,16699,1.0,278.3,1.0,43.4695205688477,pre_pump_last180s,0.006894556540517326,46.3159599304199,2.632880051263806,2.8264426384772037,-0.01673470343736483,2.7271096156194403,2.8293787015900307,-0.013798640324537814,0.0022956439109719953,0.1189029489085982,1.1912700057307433,2.1065247186692133,2.4747561901599426,-9.808957147397143e-06,0.0013937248802801726,0.01592764145293534,0.010241204313699324,0.02101136676638191,-0.00163928478748403,0.005718567321362398,-0.005743338844985147,4.238821144289927e-05,68.0,68.0,pump,False,0.24434063959755659,1.0,0.0737410071942446,1.1805772902508522,0.034937329231413135,0.1473191435347726,1.6835793997619406,1.0825131054240147,0.9351939618892422,168.22191666188283,-168.95061546846802,0.005240892124164313,0.9648146009140339,0.5,5.5,False,0.04601669311519885,False,False,1748861155.0,1748877853.0,-0.0015006948787077302,0.04278818373604483,0.45008628921084576,0.7977112075959957,0.9375700178422031,1.072259978845123,True,
664a20f834226f,阳101H34,4,13,阳101H34,3,阳101H34|4|13|20241,阳101H34|4|阳101H34|3,True,True,same_stage_clock,1.0,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-13 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-13段压裂施工-2、3井秒点压力监测.xls,导出数据,2,阳101H34,4,13,3,header,3#3井套压(MPa),MPa_explicit,41c5a8938bd218,False,aa0160bb276f37f3351959618bd5a097cc4a38d054d1b2368b54d3d0cc8faf31,0,0,2747,False,0,16699,1.0,278.3,1.0,42.7153129577637,pre_pump_last180s,0.013761118942023332,52.9593734741211,9.602741887019267,10.223272497003677,-0.010585393661003195,9.921313665963677,10.226737069083157,-0.007120821581523273,0.09418024449916519,0.9718841872849282,6.421437083424422,7.990255182439718,9.021309283063186,0.0027963559355892293,0.012476189933143797,0.05392177447045891,0.03432821501145057,0.12177220235614619,-0.0012455653477331907,0.015667315574226744,-0.01860435859307046,0.00010469289772814359,28.5,28.5,pump,False,0.10240747394897592,1.0,0.023381294964028777,5.160490827372967,0.029505865165027064,0.36157627678063947,1.5627234400014447,0.9948764998672848,0.6333002230866454,126.3646934814554,-150.05340639846398,0.0007415404543101395,0.9704740539388613,0.5,5.5,False,0.6956253051757031,False,False,1748861155.0,1748877853.0,0.009824372704151593,0.10122576129840508,0.6687254358971836,0.8320973267043271,0.9394681289974951,1.0649976704766257,True,
b14c5300ebc0ea,阳101H34,4,14,阳101H34,2,阳101H34|4|14|20250,阳101H34|4|阳101H34|2,True,True,same_stage_clock,0.9899415204678362,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-14 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-14段压裂施工-2井秒点压力监测.xls,导出数据,1,阳101H34,4,14,2,header,2#2井套压(MPa),MPa_explicit,46a5965ee18a5b,False,776728c2a885acabe52168cd42876266f38618c2caaed57de12a7d43cfde18d5,0,0,2748,False,0,16929,1.0,282.1333333333333,1.0,43.30053081379084,observed_start_proxy,0.006890557377973282,45.6322898864746,2.151958926185334,2.3228866470441503,-0.004735408685142772,2.229567930137037,2.3228866470441503,-0.004735408685142772,0.007754132464225455,0.07093537159451557,0.6933877851579169,1.5806943808958067,1.9805399630175033,0.00012359270512605185,0.0009101060366337242,0.011670649240176766,0.01024806674933885,0.015993537102549738,-0.0019250474053933429,0.005820641150842213,-0.0056730559377839995,4.413024911486354e-05,79.5,,observed_window_only,False,0.28178166351606804,1.0,0.06382978723404255,0.8526831232601594,0.040091868298556106,0.11931977263963235,1.5300845811829535,1.343576402426399,1.2242566297867667,215.3008019504745,-209.8417444507921,0.0022005107195688842,0.9597826281857708,0.5,5.5,False,0.03944396972660513,False,False,1749635340.0,1749652268.0,0.002428436298011303,0.031788308534182755,0.3210375158444684,0.7333625769508959,0.9191679737251188,1.0782540417076092,True,
142b02e1142ed5,阳101H34,4,14,阳101H34,3,阳101H34|4|14|20250,阳101H34|4|阳101H34|3,True,True,same_stage_clock,0.9899415204678362,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-14 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-14段压裂施工-3井秒点压力监测.xls,导出数据,1,阳101H34,4,14,3,header,3#3井套压(MPa),MPa_explicit,ebe63042ce8f08,False,bc0ec8fd721350fa9488efd1c458404f9d8601445fa3e0eae317e37b3ce10ce1,0,0,2749,False,0,16929,1.0,282.1333333333333,1.0,43.894084023429095,observed_start_proxy,0.013761118942023332,53.4121856689453,8.952822532742735,9.486208455545757,-0.006960293074072865,9.227899360212156,9.486208455545757,-0.006960293074072865,0.11541803889063121,1.11834880410931,6.193760656254575,7.759719928661433,8.450016267149614,0.004082147204829481,0.015284774362858824,0.05181236136594742,0.025188796969130074,0.08835330776401375,0.0017929077148281195,0.007523500669242363,-0.007734505891244225,4.680539984060137e-05,27.0,,observed_window_only,False,0.09569943289224953,1.0,0.012411347517730497,4.873746086791964,0.027209997227865095,0.4816742791974154,1.6327805188346205,0.7937831031014634,0.312108823904048,66.89116935269071,-68.76720906608254,0.000777441197858811,0.9727796522032615,0.5,5.5,False,0.04593658447269888,False,False,1749635340.0,1749652268.0,0.013266044656285792,0.12529001939170664,0.6921963591056015,0.8671087140282808,0.9442124805738136,1.0599516437937395,True,
6bbee6e5ddb004,阳101H34,4,15,阳101H34,2,阳101H34|4|15|20251,阳101H34|4|阳101H34|2,True,True,same_stage_clock,0.999218028008815,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-15 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-15段压裂施工-2井秒点压力监测.xls,导出数据,1,阳101H34,4,15,2,header,2#2井套压(MPa),MPa_explicit,a3b591bdd01567,False,b182cb7baf9b8d0d263de976ccf6035df2c97406d8c628e2bc73e2411fb213d2,0,0,2750,False,0,14057,1.0,234.26666666666668,1.0,45.96528835785706,observed_start_proxy,0.006890557377865272,47.1179580688477,0.9991648978564496,1.134606585913744,-0.04877872511498538,1.0577370837018734,1.134606585913744,-0.04877872511498538,-0.03373049133582811,-0.031340845814966656,0.1744528328066366,0.48671412523532354,0.8320238171201666,-0.001743963597708102,-0.000750663261231962,0.004445535569013755,0.010913271574153002,0.014760248144207802,-0.0029467268367653785,0.005387844628128843,-0.005182724176864895,6.638551414561731e-05,102.0,,observed_window_only,False,0.43540125213431985,1.0,0.16452991452991453,0.2791189080143022,0.06495728947746288,-0.1760023599460018,1.0423112356480921,2.558752573864159,2.734754933810161,295.93674401231146,-284.67014620426175,0.04881949437938865,0.9315785823706306,0.5,5.5,False,0.03287124633789773,False,False,1749714540.0,1749728596.0,-0.044903229264185496,-0.042511586477306115,0.16345409452600082,0.475976374981003,0.8215746767484594,1.1244103442571167,True,
acf439822e89be,阳101H34,4,15,阳101H34,3,阳101H34|4|15|20251,阳101H34|4|阳101H34|3,True,True,same_stage_clock,0.999218028008815,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-15 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-15段压裂施工-3井秒点压力监测.xls,导出数据,1,阳101H34,4,15,3,header,3#3井套压(MPa),MPa_explicit,6ca7b70d695622,False,b4bea34049dd1544b7b940137b52193e484475a993deda64b2749007b274fbfe,0,0,2751,False,0,14057,1.0,234.26666666666668,1.0,47.604022117205886,observed_start_proxy,0.006882559052449428,53.1234359741211,4.997172265397344,5.501562967722549,-0.007035359913970751,5.261413240766178,5.501562967722549,-0.007035359913970751,0.03165160492576718,0.403403595610925,1.5320009796213157,2.956476767302071,4.49668754097461,-8.0577481191017e-05,0.006870376127181226,0.019741072265691682,0.04431285051991059,0.04793785646522791,0.0006607500267449501,0.007814482931243554,-0.008095659020339952,0.00021310457821701397,33.0,,observed_window_only,False,0.1408651109846329,1.0,0.038461538461538464,1.8605483384816768,0.043595432571575464,0.3220821753946501,0.9254584293866935,2.077379612001886,1.7552974366072358,85.82166228673219,-88.9096464276989,0.001407868198318223,0.9561730826688767,0.5,5.5,False,0.0590629577637003,False,False,1749714540.0,1749728596.0,0.0019194219068311244,0.07631189247650406,0.30215909646931094,0.5872154667578565,0.8954319323653456,1.096520742872469,True,
6b76356ac3b411,阳101H34,4,16,阳101H34,3,阳101H34|4|16|20252,阳101H34|4|阳101H34|3,True,True,same_stage_clock,0.9963542457845966,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-16 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-16段压裂施工-3井秒点压力监测.xls,导出数据,1,阳101H34,4,16,3,header,3#3井套压(MPa),MPa_explicit,bbf4b18dfb8a92,False,308271d8c8597d92bdedce9e928ca42b1923af6446d24f649f1b5fe572f4660d,0,0,2752,False,0,13119,1.0,218.63333333333333,1.0,48.97192976802671,observed_start_proxy,0.00688255905244198,51.1153106689453,1.8679773521868093,2.1255788291805118,-0.03160270388586639,2.0038945524842333,2.1255788291805118,-0.03160270388586639,-0.030551781465403858,0.02053266583068414,0.45566470806418374,1.017860179180854,1.597626617182673,-0.0011853219151698265,0.00023423679828794478,0.009139660799237058,0.02014305174631972,0.024672451775106893,-0.0026208837549312135,0.0066150389629132875,-0.006335934281065647,0.00012141372128697531,69.0,,observed_window_only,False,0.315596889769782,1.0,0.10297482837528604,0.6106325942824741,0.05640891822548999,0.027415734960098956,1.0697316558650436,2.3575995402985375,2.3301838053384385,169.2752845359211,-162.133146039089,0.01691814081625221,0.9429932429476455,0.5,5.5,False,0.04593658447259941,False,False,1749800640.0,1749813758.0,-0.011548201887565883,0.015799264202579325,0.24874215386026063,0.549706975761617,0.8600782108962916,1.1427113013777013,True,
4bb0a1760e5611,阳101H34,4,18,阳101H34,3,阳101H34|4|18|20254,阳101H34|4|阳101H34|3,True,True,same_stage_clock,0.9965083798882681,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-18 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-18段压裂施工-3井秒点压力监测.xls,导出数据,1,阳101H34,4,18,3,header,3#3井套压(MPa),MPa_explicit,c78eeec93b60a6,False,f7b572f3198319ba3dcafcfe41088b25baebe9e98f45cab235d2284f4601e335,0,0,2753,False,0,8563,1.0,142.7,1.0,50.2094260351365,observed_start_proxy,0.006882559052337693,51.3515625,1.0085755906183032,1.125570034924948,-0.04590703613010305,1.0533515112105434,1.125570034924948,-0.04590703613010305,0.05764846979592875,0.14081526358363305,0.3433325440733306,0.6524493410870633,0.9159284693933145,0.006469695803838825,0.004638568008106052,0.007236220212733259,0.012987517005185975,0.01769345601396033,0.0005852737071165848,0.0072906365205351875,-0.0070820143728678175,7.800933424041042e-05,26.0,,observed_window_only,False,0.18220042046250878,1.0,0.0,0.4131235390685497,0.06164740693504438,0.6562955329416054,1.0238286886598154,1.837560509970174,1.1812649770285688,147.19902715594708,-142.98691521025827,0.04551670351446829,0.9383525930649557,0.5,5.5,False,0.03937530517579546,False,False,1749973920.0,1749982482.0,0.10267500709842434,0.1851346606547029,0.3859300024947182,0.692418479797872,0.9536573306654866,1.1615163820660004,True,
87480d2cd8ee0e,阳101H34,4,22,阳101H34,3,阳101H34|4|22|20266,阳101H34|4|阳101H34|3,True,True,same_stage_clock,0.9514374514374514,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-22 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-22段压裂施工-3井秒点压力监测.xls,导出数据,1,阳101H34,4,22,3,header,3#3井套压(MPa),MPa_explicit,5376bc836d2390,False,4046584ff2997511d6be598697f7bcbb1d81832c645d608c74161c13afeea4f9,0,0,2754,False,0,4899,1.0,81.63333333333334,1.0,55.14294413853362,observed_start_proxy,0.013757119779259544,57.763126373291,2.476090933170655,2.615271412242521,-0.028361169775081407,2.5672858605017908,2.615271412242521,-0.028361169775081407,0.14756742979830478,0.4534157968624477,1.208716156432807,1.976234384461268,2.3848991554101433,0.02229799932916526,0.02457232245194992,0.038855373719534556,0.031094624858056835,0.04279385991308011,0.015685728291085256,0.009955616486352166,-0.007390315271468495,0.00010653005154931671,6.5,,observed_window_only,False,0.0796243364638628,1.0,0.0,1.231186830762738,0.01815136947060469,0.8101158816997002,1.2810085575396735,1.025147276260294,0.21503139456059378,26.793943000264772,-19.88984674220491,0.011454009784190233,0.9818486305293953,0.5,5.5,False,0.052501678466796875,False,False,1751010900.0,1751015798.0,0.07105094454189054,0.1945715967792062,0.49960900451414386,0.8095807497947776,0.9746250805478395,1.0676637705839054,True,
513faab44f3335,阳101H34,4,4,阳101H34,2,阳101H34|4|4|20189,阳101H34|4|阳101H34|2,True,True,same_stage_clock,0.9971266661345678,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-4 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-4段压裂施工-2井秒点压力监测.xls,导出数据,1,阳101H34,4,4,2,header,2#2井套压(MPa),MPa_explicit,96b59077e035ef,False,00ab919f965397660cb7cbafb58c3bb3fb76c220e2bd2435db86368a2c0210c5,0,0,2755,False,0,12494,1.0,208.21666666666667,1.0,50.39235311121385,observed_start_proxy,0.006882559052449428,51.6432762145996,1.1211065101178732,1.2272791829140388,-0.044830571243537065,1.1712094642621622,1.2272791829140388,-0.044830571243537065,-0.027020807866438196,-0.0009634644835117001,0.2186202024802668,0.570647126311215,0.9514033586551307,-0.002377257519593667,-0.0005002014035492092,0.005121695698362123,0.012926623117809462,0.014978431043653017,-0.004032757454540103,0.0062595465244498875,-0.0055871333053787,8.597982563905337e-05,75.0,,observed_window_only,False,0.3602017129592572,1.0,0.1466346153846154,0.3348456532441526,0.0440761643943273,-0.09289953092686451,0.9512230964405363,2.4007873940216187,2.493686924948483,242.06220018257238,-216.05938630389093,0.03998778959799598,0.9532579769482756,0.5,5.5,False,0.04595184326170454,False,False,1744361880.0,1744374373.0,-0.04882947281449712,-0.025586950228318563,0.17027639101719028,0.4842759268810361,0.8239013138604436,1.0699759033567642,True,
4c85b715e20c68,阳101H34,4,4,阳101H34,3,阳101H34|4|4|20189,阳101H34|4|阳101H34|3,True,True,same_stage_clock,0.9971266661345678,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 压裂施工曲线\阳101H34-4-4 压裂施工曲线.xls,E:\压裂窜扰项目\02 规范化\阳101H34\阳101H34 邻井压力监测\阳101H34-4-4段压裂施工-3井秒点压力监测.xls,导出数据,1,阳101H34,4,4,3,header,3#3井套压(MPa),MPa_explicit,cc1617066e2d75,False,e696931a799320dfe87b51582ac256d96b3f504e081c973182d17da1499e8b29,0,0,2756,False,0,12494,1.0,208.21666666666667,1.0,50.20844822774693,observed_start_proxy,0.00688255905244198,51.8962516784668,1.503582335074182,1.6909695160693161,-0.028237838567306994,1.5773258609371297,1.6909695160693161,-0.028237838567306994,-0.024536915314519094,0.048522682456720645,0.33852742157338866,0.8331325148646869,1.3048487256456838,-0.0014749926527218723,0.0005614818451879713,0.006856468454493791,0.015948604262428407,0.0198008575083719,-0.0025911077752894585,0.006061497045837427,-0.005571833968426176,9.853276181695629e-05,59.0,,observed_window_only,False,0.2833586808612823,1.0,0.14423076923076922,0.4973926583660244,0.06610235514971172,0.0777542243425737,0.9494864187995493,2.208568922396125,2.1308146980535514,174.7767511949972,-160.65784274665376,0.018780373983253686,0.9319272345572497,0.5,5.5,False,0.039375305175802566,False,False,1744361880.0,1744374373.0,-0.03063526768647333,0.01795508620833697,0.21083094830893828,0.539782068412977,0.8535102891942646,1.110310852367004,True,
